line,label
"played, formed close friendships and competed for status and power",1
"cent, taking war and crime together. During the twentieth century,",1
life for a more miserable existence? What did it offer in return? It,1
"by the end of the century, people would be living in space colonies",1
"to survive, such a person quickly had to find an alternative family or",1
"The world’s first commercial railroad opened for business in 1830,",1
people are willing to trade goods and services in exchange for,1
century teenagers solely on the basis of their surviving snail mail –,1
"into and adjusting to various habitats, but they did so without",1
They stored grain for times of need. They invented new tools such,1
"Eighty-Four. Huxley’s world seems monstrous to most readers, but it",1
"she can’t hire a contractor. Without a contractor, she has no bakery.",1
"findings made major contributions to a number of disciplines,",1
"in his hut lit a candle to the fig-tree fairy, praying that she help cure",1
"sheer weight of numbers. The foragers could either run away,",1
Agricultural Revolution.,1
their stature and became either extras or silent decor in the great,1
"recent phenomenon. Prior to 1500, science and technology were",1
fundamental principle of Manichaean religion asserted that the,1
norms and values that are founded on belief in a superhuman order. (Note the,1
"would increase, meaning that the extra wheat would have to be",1
209,1
"dimeticone, arctostaphylos uva-ursi leaf extract, magnesium ascorbyl phosphate,",1
determines what to do with the discoveries. Hence in order to,1
conditions. It depends only on what we feel inside. People should,1
"somehow failed to spot. In his refusal to admit ignorance, Columbus",1
observed groups larger than a hundred. Separate groups seldom,1
he managed to convince Queen Isabella to invest. As every school-,1
officials to assess the situation of each family and determine the,1
"private property – his house, his cow, his land. He might even have",1
"humanity. In order to restore order, present-day Europeans do not",1
physics.,1
mean that marriage produces happiness. It could be that happiness,1
"However, only rarely do scientists dictate the scientific agenda.",1
"with difficult climatic conditions and inhospitable terrain, ill-suited",1
"Thirdly, mass extinctions akin to the archetypal Australian",1
So psychologists or biologists who want to assess how happy people,1
"Processing these numbers, Webster and Wallace concluded that,",1
"change an existing imagined order, we must first believe in an",1
with an enviable view. Few question the myths that cause us to,1
intelligent design.,1
"BC, cities with tens of thousands of inhabitants sprouted in the Fertile",1
into 1946. Truman decided to use the new bomb. Two weeks and,1
"to maintain his own family, he uses the surplus to employ more",1
"these particular geniuses had never been born, their insights would",1
"Muhammad, Jesus, Buddha and Confucius – who knew everything",1
"traditional Indian society classify people according to caste,",1
species. Humans might,1
belief in Santa Claus. There simply is no such thing as a market free,1
"reproduction. (Keep in mind that an arms race, like a gene, has no",1
"extracting insects from the trunks of trees, the first humans",1
full 2 million years during which they remained weak and marginal,1
"assistants, in order to further increase his profits. The more profits",1
Neanderthals became extinct. These different populations were at,1
has a fling with the boy next door. The mother’s tantrums are not a,1
is not mediated by objects of our own devising. Our eating habits,1
children.,1
"taxable income, thereby increasing the government’s future",1
"to resist the invasion and fight to the death, and there was every",1
"ancestors, whether the rise of Islam made Egyptians more pleased",1
"Cynical school, lived in a barrel. When Alexander the Great once",1
"Systems_percent28HI-MEMSpercent29.aspx. See also: Sally Adee, ‘Nuclear-Powered",0
"otherwise we might be tempted to dismiss 60,000 of 70,000 years of",1
"sweat and blood of Senegalese, Algerians and working-class",1
existing in an ecologically stable environment cannot avoid change.,1
still sits in Rome and whose God prefers to be addressed in Latin.,1
suffered from high levels of anxiety and aggression. The conclusion,1
"and the giant lemurs, the globe’s largest primates. The elephant",1
THE INDUSTRIAL REVOLUTION OPENED up new ways to convert,1
"before you, and their pretty daughters tremble at your feet?’",1
the happiness not only of those children who would otherwise have,1
was founded on a series of brutal practices that only became crueller,1
"first leaders, Paul of Tarsus, reasoned that if the supreme power of",1
The flowering of the consumerist ethic is manifested most clearly,1
"1,000 English babies die during their first year, and only seven out",1
an esoteric Jewish sect that sought to convince Jews that Jesus of,1
one who did not benefit. Every man is safe under his own roof.’4 In,1
"several disciplines, headed by botanists Joseph Banks and Daniel",1
"unfamiliar with gold – it was pretty and easy to work, so they used",1
strange noise began reverberating around British mineshafts. That,1
"In contrast, over the course of the next 1,500 years, Christians",1
turn out to have sown the seeds of future catastrophe. Over the last,1
Every year the dairy industry suffers billions of dollars in damages,1
and,1
hierarchy disavows its fictional origins and claims to be natural and,1
even if it was built by foreign oppressors.,1
"God, it becomes embarrassingly difficult for liberals to explain what",1
"with certain mutable characteristics, and that among these are life and the pursuit of",1
Manchester. The trains moved under the same steam power that had,1
"years later, and theatres and amphitheatres that host spectacles to",1
"Women paid extra. An upright gait required narrower hips,",1
medieval baron did not have a private room on the castle’s second,1
technology to read other peoples minds.18,1
"physicists analysing the spectra of distant galaxies, archaeologists",1
So don’t go out just yet to buy liability insurance to indemnify,1
"Hindu creation myth, the gods fashioned the world out of the body",1
"only 1–2 million foragers remained (mainly in Australia, America",1
"the oasis supported a large but cramped village of 1,000 people,",1
"is unique to the rich democracies of western Europe. In fact, peace",1
and to ask the right questions.,1
happiness among drug users. He polls them and finds that they,1
The insight of polytheism is conducive to far-reaching religious,1
The ability to transmit larger,1
unite diverse ethnic groups and ecological zones under a single,1
"cent of the population makes a living from agriculture, yet this 2 per",1
The aliens’ material culture was even more bewildering. They,1
"For dualists, it’s easy to explain evil. Bad things happen even to",1
surrounded throughout their lives by friends and relatives.,1
on Mars and Pluto. Few of these forecasts came true. On the other,1
"Many scholars vehemently reject this theory, insisting that both",1
"commercial networks and dynamic markets. Without money,",1
"If the curtain is indeed about to drop on Sapiens history, we",1
"an ice age on average every 100,000 years. The last one ran from",1
"Thirdly, and most importantly, American plantations in places",1
money back. ‘Your algorithm is worthless!’ he shouts at the,1
Christianity and the collapse of the Mongol Empire are just speed,1
"grass, one of many, confined to a small range in the Middle East.",1
government and wealthy patrons allocated funds to education and,1
"to this approach, cultures are not conspiracies concocted by some",1
"Bengal, the richest province of India, in 1764. The new rulers were",1
purses of Chinese silk and porcelain manufacturers. What would,1
only 5 per cent of human deaths resulted from human violence –,1
"respected the fighting spirit and martial skill of the Numantians,",1
"1. An anonymous daughter, born in 1255, died at birth.",1
not disappear. It would continue to manufacture new cars and issue,1
"and biological poverty, which puts the very lives of individuals at",1
that would provide pensions for the widows and orphans of dead,1
"(Russia): Pathology and Inferences for Upper Paleolithic Funerary Practices’, American",0
monumental,1
defining feature of this species. As long as Homo erectus did not,1
steamships to space shuttles – but nobody knows where we’re going.,0
"they thought, we have indirect evidence of the limits to their",1
"rich take great care managing their assets and investments, while",1
throughout history. Since humans generally use their capabilities to,1
"1998), 129–58.",0
for a pseudoscientific lecture concerning the biological differences,1
blogs and text messages.,1
"goods and resources that are invested in production. Wealth, on the",1
"jailors, judges and police maintain an imagined order in which they",1
"world that shaped us, the world that we subconsciously still inhabit.",1
"these smaller powers, since once you start dividing up the all-",1
rethink their most basic conceptions of gender and sexuality.,1
Are these living creatures? It depends on what you mean by,1
There is a positive feedback loop between all these four factors.,1
"who was left. The standard imperial toolkit included wars,",1
"took years to repay a favour or to avenge a wrong. Nevertheless, in",1
"1 Francisco López de Gómara, Historia de la Conquista de Mexico, vol. 1, ed. D. Joaquin",0
Nor could wheat offer security against human violence. The early,1
revolutions. The earth has been united into a single ecological and,1
"2010,",0
by lots of numbers and charts – reaches the same conclusions the,1
common. This is why today monogamous relationships and nuclear,1
New Instrument. In it he argued that ‘knowledge is power’. The real,1
that their partner will leave; others feel that they have settled,1
administrators and governors incited some anti-Christian violence of,1
"Christian believes in the monotheist God, but also in the dualist",1
"her mother, put her in a closed cage, give her food, water and",1
for its lofty vision and industrious hands with backaches and stiff,1
Aztec,1
that,1
eventually captured it in 1664. The British changed its name to New,1
Culture tends to argue that it forbids only that which is unnatural.,1
to function as citizens.,1
"sapiens, whose body was adapted to living in the African savannah",1
Are we heading towards ecological disaster or technological,1
"digest our food and clean our guts, while others cause illnesses and",1
British Raj inadvertently sanctify the legacies of the Mughal Empire,1
Revolution and the Agricultural Revolution did not change that.,1
the complexity of the dilemma and to accept that simplistically,1
"emperors born in Iberia, in whose veins probably flowed at least a",1
routinely confine nursing sows inside such small crates that they are,1
"the long run. You’ll buy a snazzier car, move into a palatial home,",1
"2012,",0
(except when these have a direct impact on production).,1
and Joseph Banks.,1
"simple answer to the famous Problem of Evil, one of the",1
"they can be replaced every few years, or detached from the body",1
shrinking number of farmers was enough to feed a growing number,1
financial Mecca.fi,1
"tenth of what animal-rights activists are claiming, then modern",1
54,0
"truth is that from about 2 million years ago until around 10,000",1
Those unable to afford the new miracle treatments – the vast,1
of a hundred soldiers can function well on the basis of intimate,1
"the area. With this information, the members of her band can put",1
nevertheless manage to take root and spread. Arms races are a,1
"made it to their eighties. Among modern foragers, forty-five-year-",1
"will collapse? Voltaire said about God that ‘there is no God, but",1
occasionally infanticide.4,1
"We are more powerful than ever before, but have very little idea",0
"Sapiens, too, are being turned into cyborgs. The newest",1
contradictory ideas and the combination of rituals and practices,1
check to ensure that the one from thirty years ago is the latest,1
has been above all a revolution of ignorance. The great discovery,1
"New Age slogan: ‘Happiness Begins Within.’ Money, social status,",1
northerners) as sexual relations and marriage between black men,1
The Ideal of Progress,1
"as brave horsemen, courageously charging the wagons of European",1
constant help from other family members and neighbours. It takes a,1
of,0
and go to university. Their wombs do not keep them from doing any,1
happen if you took a sack full of barley to your local shopping,1
such ideas.,1
"the inorganic realm, ready to take up shapes beyond our wildest",1
"hormonal treatments. But that’s not all. Consider the surprise,",1
Solander. The team also included artists assigned to produce,1
truly global vision. This was one of the crucial factors that led to the,1
speculations are true. It’s a Rorschach test that reveals much about the,1
so radically and rapidly that no complex agricultural society could,1
Spanish cattle began grazing in Argentina. Yet from an ideological,1
and evangelists. Among the first things radio stations broadcast,1
gorge on high-calorie food was hard-wired into our genes. Today we,1
"‘Well,’ said the old man, ‘the people of my tribe believe that holy",1
conquered new lands in search of power and wealth – not of,1
"happiness. But only up to a point, and beyond that point it has little",1
A few mammals have also been subject to genetic engineering.,1
break-ups are temporary reversals in an inexorable trend towards,1
The Sugar Daddy of Science,1
"2,500",0
money. Standardisation was a boon to emperors.,1
an extended period of time is to manipulate their biochemical,1
"order of superiors, commoners and slaves. Superiors got all the good",1
"against the movie stars, athletes and supermodels you see all day on",1
radar.,1
at a breathtaking speed. At the beginning of the twentieth century,1
Neanderthals evolve in Europe and the Middle East.,0
resources we must answer questions such as ‘What is more,1
"also philosophy, art, justice and charity. A significant proportion of",1
allowed themselves to renounce such values publicly and,1
humankind could do so by discovering new knowledge and,1
"3 Watson, ‘Back to Gold – and Silver’, 17–18.",0
"Vaishyas (peasants and merchants) from its thighs, and the Shudras",1
history.,1
"and exercise power. It meant simply that the state could not, except",1
17 The Wheels of Industry,0
care and equality; sports associations and educational institutions,1
"and bees can also work together in huge numbers, but they do so in",1
"‘Resurrecting ancient animal genomes: The extinct moa and more’, Bioessays 34 (2012),",0
known as the Scientific Revolution. During this revolution,1
"interact with our current post-industrial environment, with its mega-",1
"ideas about football. These ideas are entirely imaginary, but if",1
unanticipated and dangerous side effects. These are likely to be,1
better than Spanish hygiene. When the Spaniards first arrived in,1
"tenth of the country’s population, were opium addicts.3",1
"won’t be able to provide the services their government, company or",1
Some societies tried to solve the problem by establishing a central,1
"somewhat reined in, not least due to the fear of Communism. Yet",1
motherlands and joint stock companies to provide the needed social,1
"needs of farm animals evolved in the wild, when they were essential",1
were domesticated by approximately 9000 BC; peas and lentils,1
can be used to examine whether people living in democracies are,1
"Purusa’s eye, the moon from the Purusa’s brain, the Brahmins",1
apparently took care of their sick and infirm. (Archaeologists have,1
"rather unpleasant affair. It consists largely of changing nappies,",1
"we can educate our children to become Christian or Buddhist,",1
extinction obliterated the terrestrial megafauna of Australia while,1
"sociology, economics and political science.",1
"evidence of any significant disappearance of oceanic fauna 45,000",1
unpleasant sensations.,1
"armies and fleets, and these armies and fleets gave the Dutch control",1
‘living creatures’. They have certainly been produced by a new,1
"week, and sometimes even every day, toting whatever they had on",1
peasant living on the assumption that bad years would not come,1
"days of Cyrus and Qín Shǐ Huángdì, empires have justified their",1
The only thing we can try to do is to influence the direction,1
"powerful gods, such as the fertility goddess, the rain god and the",1
that after 4 billion years of milling around inside the small world of,1
diet products – contributing to economic growth twice over.,1
"the Sumerian and mathematical scripts cannot be used to write poetry, but they can",1
Scholars began to study the history of happiness only a few years,1
deliver ten shekels of silver for her fetus.,1
"America – the Aztecs, the Toltecs, the Maya – barely knew South",1
human production.,1
worth taking the chance that their families could end up utterly,1
"19 September 2012, http://news.bbc.c0.uk/2/hi/8164060.stm.",0
of dualism?,1
driving many species into extinction and might even annihilate,1
obvious,1
Columbus Searches for an Investor,1
"maternal ancestry, and a person’s tribal identity depended on his or",1
open bones in order to get to the marrow. Some researchers believe,1
"year-old person has a 1:100 chance of dying in a given year, but a",1
God is One,1
150 individuals,1
"of giving it to the poor, but Jesus defended her, saying that ‘The",1
"Petroleum had been known for thousands of years, and was used to",1
"prevails, and that the dams erected by kings, priests and",1
"eighteen-year-old youth in a small village 5,000 years ago you’d",1
"interview with the Aztec ruler, Montezuma II. (This was a shameless",1
"ideas of what we call ‘monotheism’ are, in fact, dualist in origin and",1
"Babylonian Empire, and teach future generations what justice is and",1
figments of our fertile imaginations.,1
limitations. Each society and each individual usually explore only a tiny fraction of their,1
"vicious circle. Consider, for example, the southern United States",1
"years later she’ll be limping and he’ll be a lot richer, but when the",1
"But recent advances in our understanding of how organisms work,",1
"on cars, trucks and motorcycles from Paris to Sydney. It’s the hood",1
exploitation of the European working class. But we have learned our,1
that the only limit is set by our ignorance. Every few decades we,1
"shoemaker was late for work, it did not stall the others. However, in",1
war was over.,1
part Arab. Imperial Mongol culture was a Chinese copycat. In the,1
"footprint remains intact on the windless moon, happier than the",1
but it grew louder and louder with each passing decade until it,1
There is another new technology which could change the laws of,1
"The deal between states, markets and individuals is an uneasy",1
"to migrate to the top of their heads as whales did. Instead, they built",1
"trail of victims. American fauna 14,000 years ago was far richer",1
"Ever since the Cognitive Revolution, Sapiens has thus been living",1
Homo sapiens.,1
"the hierarchy of wealth, and you are likely to hear that it is theff",1
"micro-computers into electrical commands, and the arms move.",1
sin; a loyal knight must never betray his lord; and ancestral tribal,1
"spreads, war recedes and trade flourishes; and trade increases both",1
"Tasmania, Australia, Implicate Human Involvement in their Extinction’, Proceedings of the",0
A 1942 German biology textbook explains in the chapter ‘The,1
could do him a favour.,1
bonobos.,1
The ability to create an imagined reality out of words enabled large,1
probably demonstrate a variety of violence rates. While some areas,1
"True, archaeologists have yet to unearth rafts, oars or fishing",1
than ever. In traditional agricultural economies long-distance trade,1
"St Augustine. According to the selfish gene theory, natural selection",1
large society that has been able to dispense with discrimination,1
"to enjoy a momentary rush of pleasant sensations, but these never",1
eventually,1
networks? The short answer is that humans created imagined orders,1
"lost every sou of their worth. By now, the central bank and the royal",1
So far we have discussed happiness as if it were largely a product of,1
cycles of plants. They usually travelled back and forth across the,1
right what the murderer has wronged.,1
train lines (and most of these were laid by the British in India).5 The,1
giving all that money away!’ ‘But the reason the revolution didn’t,1
education and then applied for a respectable job such as a bank,1
resist. ‘Arms racing’ is a pattern of behaviour that spreads itself like,1
members. If Lucy needed a band member’s help to get John to stop,1
grasp what the other is saying. Today when Iran and the United,1
were not characterised by lower levels of ultraviolet radiation.,1
sapiens was the first and only human species to reach the western,1
"feminine way, punishing anyone who dares cross those boundaries.",1
been forgotten or defeated.,1
En,1
"could be gathered from a square kilometre of forest. With this data,",1
"That was the lesson taught by the Mississippi Bubble of 1719, and",1
"Springer, 2009); Michael Eid and Randy J. Larsen (eds.), The Science of Subjective Well-Being",0
Humankind was trapped in this predicament for thousands of,1
"to play in history), a free-market capitalist (she believes that open",1
selection and posited that the Aryans were not just a linguistic,1
"impecunious invalid surrounded by a loving spouse, a devoted",1
their country’s judicial system enjoyed independence and protected,1
"capabilities, such as resistance to antibiotics. Yet, as best we know,",1
"embedded in or lying near the bones of twenty-four skeletons, 40",1
reproduction strategies. As men competed against each other for the,1
accessed,0
"real historical, geographical and cultural raw materials – some of",1
"contemporary New Guinea, violence accounts for 30 per cent of",1
"is,",1
social behaviour,1
"surrendered to the Allies. But Germany kept fighting on, even",1
languages.,1
Dualistic religions flourished for more than a thousand years.,1
learned his lesson. Better to do business with merchants than with,1
million farmers.1,1
scientific research. These billions have done much more to chart the,1
infiltrate the human domicile.,1
consumerism. A wealthy man in ancient Egypt would never have,1
We may presume that Neanderthals were not pleased to see their,1
"questions, they found it necessary to look for completely new",1
"north-eastern Siberia to Alaska. Of course, they didn’t know they",1
"At some stage organisms such as giraffes, dolphins, chimpanzees",1
seen as a technical problem amenable to intervention. It’s common,1
"gradually coalesce into bigger and more complex civilisations, so",1
economy.4,1
The,1
the most important transformation of the Australian ecosystem for,1
capitalism.,1
"scratch her head with a second hand, and simultaneously steal a",1
"The truth of this theory has been known at least since the 1950s,",1
consumerism. Their marriage has given birth to the infinite ‘market,1
growing ever stronger. The victories of capitalism are examined in,1
"International wars became rare only after 1945, largely thanks to",1
"the shells and paper, or their colour, or their shape. In other words,",1
went beyond simple arithmetic and geometry. Nobody studied,1
search for an easier life that brought about the transformation.,1
"provide for their loved ones. By contributing £2 12s. 2d. a year, a",1
Part One The Cognitive Revolution,0
"pressed by a stronger rival, it could usually move on. It was difficult",1
and freedom of each,1
without a CIA spy-fly passing this vital information back to,1
"of 1776 AD, which today still serves as a cooperation manual for",1
"to marsupial lions, diprotodons and giant kangaroos.",1
that takes place on some superior moral or spiritual plane above the,1
"at best, to become servants in some new family. At worst, there was",1
universal and most efficient system of mutual trust ever devised.,1
"workshop, for example – or they worked in their neighbours’ family",1
"Over time, states and markets used their growing power to",1
"well-being, and between bad marriages and misery. This holds true",1
liberated from all suffering. They experience reality with the utmost,1
"people were trapped on the island, which was poor in resources. Big",1
microorganisms and split the atom without such investments. The,1
identities.,1
"per day a person needed in order to survive, how many calories",1
"Not that everything is possible. Geographical, biological and",1
"Around 10,000 BC, before the transition to agriculture, earth was",1
"Cuneiform came to the attention of Europeans in 1618, when the",1
but take up a lot of space and require expensive facilities and care.,1
"Due to this pursuit, the mind is never satisfied. Even when",1
current political constellation in that region – a balance of power,1
competition and the pursuit of self-interest are the best ways to,1
"governing, oppressing and exploiting so many hundreds of millions",1
rather than those of a universal creator god. But these are all mere,1
History cannot be explained deterministically and it cannot be,1
over continents. But all of them belonged to the genus Homo. They,1
alpha male strives to maintain social harmony within his troop.,1
"feel like a weakling. Moreover, bionic arms have the advantage that",1
"‘Survivors and Surrogates: Children and Parents from the Ninth to Thirteenth Centuries’, in",0
maintain the empire if the inhabitants of the city of Rome believed,1
"techniques of archiving, cataloguing and retrieving written records.",1
"her pension fund. When a person died, the family took care of the",1
prosperous societies to appreciate. Since we enjoy affluence and,1
"the day. The price of Mississippi shares dropped from 10,000 livres",1
"order to reach Australia, humans had to cross a number of sea",1
"People have become used to this, and most of us think about the",1
Modern science has no dogma. Yet it has a common core of research,1
"3,00,000",0
"For instance, in democratic Athens of the fifth century BC, an",1
put together.6,1
about the dry land separating them. The late modern era has seen,1
consequently drop. Within a short time the value of gold in India,1
"centuries, causing wars, oppression, hate and genocide. The moment",1
"cultures into fewer big cultures. Ideas, people, goods and technology",1
"Similarly, when Sapiens reached East Asia, they interbred with the",1
"twenty silver shekels, or rather 166 grams of silver (the same price",1
"Qur’an have reserved seats in heaven for all righteous humans,",1
justify this division. Theologians argued that Africans descend from,1
reason German soldiers and civilians thought not all was lost was,1
"though, do we know that we’ll really get paradise in return? We’ve",1
"leaves home around seven in the morning, makes her way through",1
"languages: Spanish, Portuguese, French or English. Present-day",1
"movement, or a religious cult. However, in order to establish such",1
"population has increased fourteen-fold, production 240-fold, and",1
generic rubric ‘theists’ covers Jewish rabbis from eighteenth-century,1
developed money.,1
1,0
"tropical climates than Europeans, they ended up as the slaves of",1
"solves these problems. Cowry shells don’t rot, are unpalatable to",1
"were, we inevitably imagine ourselves in their shoes. But that won’t",1
"While agricultural space shrank, agricultural time expanded.",1
"attributes with masculinity and femininity that, for the most part,",1
compelled to go out and make new discoveries. And they both,1
"which is central to the pension and insurance business, but also of",1
"composed of millions of nano-robots, who would inhabit our bodies,",1
Pandora’s box of racism by claiming significant genetic diversity,1
paying employees less and increasing their work hours? The,1
"apply to all, everywhere. For the conquerors, the entire world was a",1
"groups, arranged in a hierarchy. The upper levels enjoyed privileges",1
"needed to buy or sell anything, it was easy to measure the necessary",1
greatly. This is the basic lesson of evolutionary psychology: a need,1
"reproduce, thereby undermining natural selection. In such a world,",1
and the evil god Angra Mainyu. Humans had to help the good god,1
put more and more trust in the future. This trust created credit;,1
island after island tells the same sad story. The tragedy opens with a,1
space came into being in what is known as the Big Bang. The story,1
"changes. For example, there are far-reaching differences in the",1
"3. © Anthropologisches Institut und Museum, Universität Zurich.",0
majority of people throughout most of the world were agriculturists.,1
European democracy and liberalism.,1
energy,1
to victory. Hence an aggressive brute is often the worst choice to,1
future might consequently see a spiralling race between human,1
"1 Andrew Robinson, The Story of Writing (New York: Thames and Hudson, 1995), 63; Hans",0
"time, but they did not know the hour and hardly cared about the",1
and the Mediterranean would be quite similar. The mere fact that,1
"Of course, we also needed other skills, such as the ability to make",1
workforce,1
interventions. The market shapes to an ever-greater degree the way,1
"the Big Bang, or how to reconcile quantum mechanics with the",1
rational humans who emerged from the mists of the north to lay the,1
same concepts and fight using the same weapons. A real ‘clash of,1
"Equally, there are no such things as rights in biology. There are",1
would not take the trouble to look for additional fertile females.,1
America was not issued until 1602 – and then by a European,1
"1 Maddison, World Economy, vol. 1, 261, 264; ‘Gross National Income Per Capita 2009,",0
"forager girl to a romantic spot, did the shade of a walnut tree",1
gradually transforming it into a full script that we today call,1
those promises.,1
"course the tigers sometimes caught them, or a snake bit them, but",1
"and more siblings, child mortality soared. In most agricultural",1
"trying to cure cancer, tuberculosis and Alzheimer’s disease,’ they",1
"common future. This isn’t a lie. It’s imagination. Like money, limited",1
"of the best storyteller, the strongest warrior and the most",1
"hazard for human females. Women who gave birth earlier, when the",1
loss in trying to comprehend the beliefs and rituals of ancient,1
"Scientific Revolution, just as it is conceivable to imagine history",1
"no authentic cultures left on earth. Over the last few centuries, all",1
"In loving memory of my father, Shlomo Harari",0
"As time went by, the conquest of knowledge and the conquest of",1
How exactly did the Dutch win the trust of the financial system?,1
"Iranica,",0
"there is to know – were unable to abolish famine, disease, poverty",1
"The Romans, too, justified their dominion by arguing that they were",1
"March 2012, http://www.bu.edu/today/2008/turning-thoughts-into-words/.fi",0
"2006,",0
to hold together is the spread of an almost religious belief in,1
way to defeat death. Gilgamesh then undertook a journey to the end,1
It doesn’t mean that Peugeot SA is invulnerable or immortal. If a,1
was forbidden to participate in popular assemblies or to be a judge.,1
nor Muslim. Many of the empire’s subjects gradually adopted the,1
"alone. It requires some true believers as well. Prince Talleyrand,",1
by biochemical mechanisms shaped by millions of years of,1
"desires of Homo sapiens have a genetic basis, and the Sapiens",1
"microwave, catching a glimpse of the TV or DVD, or taking in the",1
"feed crowds of government officials, policemen, social workers,",1
"Sociopolitical relations, too, tended to be sporadic. The tribe did not",1
shores in the hope of obtaining new knowledge along with new,1
chimpanzees and bonobos. There are even a number of present-day,1
December,0
bring divine punishment in its wake. If God knew in advance that a,1
"independent economic or foreign policies, and they are certainly",1
"survived for 10,000 years in splendid isolation, they were",1
"Caledonian tribes, and reacted by laying waste to the country. In",1
"treasury in Rome, and transport them again to Britain in order to",1
world. The Mandate of Heaven could not be given to several,1
"* Even after Akkadian became the spoken language, Sumerian remained the language of",1
generation. Happiness and misery play a role in evolution only to,1
the name of these very values. Many anti-colonial struggles were,1
sparked the imagination of Europeans with astonishing tales of the,1
"subjects. It ruled most of Mesopotamia, including the bulk of",1
Arctic,1
"result, the organisms of distant lands like Australia and Madagascar",1
that humans were just one of many creatures inhabiting the world.,1
"chairmen, stock traders and industrialists. These magnates are far",1
"breakfast cereals, produced by an Israeli firm, Telma:",1
"protection money, and in return made sure that neighbouring crime",1
subdued dozens and even hundreds of different polities while the,1
"conquest of Australia, Tasmania and New Zealand; for the",1
discussed later.) Yet it is an iron rule of history that every imagined,1
and millennia. A band of Homo sapiens gathering mushrooms and,1
companies that entitled their holders to receive a portion of the,1
Homo,1
"Together, they create orderly patterns – such as trade networks,",1
to,1
"century. Clennon King, a black student who applied to the",1
"it, and women, whom it left disempowered. It created a hierarchy",1
Why did the billions start flowing from government and business,1
rare occasions of having sex and producing fertile offspring. Then,1
values. Yet the two values contradict each other. Equality can be,1
"For instance, the most cherished desires of present-day Westerners",1
"How, though, do you find and retrieve information stored on",1
before the first agricultural village was built. The wandering bands,1
Mrs McDoughnut’s bakery. Mr Greedy has put the bank’s money,1
"locations (for example, supplying a British textile mill with",1
combinations.) All apes show a keen interest in such social,1
"8 Kirkpatrick Sale, Christopher Columbus and the Conquest of Paradise (London: Tauris Parke",0
"benefit of all its inhabitants. Thus, a legitimate authority is – by",1
Yet that does not turn the Iraqi nation into an ancient entity. If I,1
"Whether Sapiens are to blame or not, no sooner had they arrived at",1
One of the fields that benefited from the Cook expedition was,1
Fifty Neanderthals cooperating in traditional and static patterns,1
again.,1
humankind has obtained enormous new powers by investing,1
botany have little to say about the suffering of the Aboriginal,1
first coins in history were struck around 640 BC by King Alyattes of,1
European scholars have had only two opportunities to observe large,1
Gorbachev and his colleagues gave up without a struggle not only,1
"of the International Chemical Industry (Philadelphia: University of Pennsylvania Press, 1991),",0
"makes people, like other organisms, choose what is good for the",1
"mammals, have hormonal and genetic mechanisms that help control",1
Christian success served as a model for another monotheist,1
"serious war between South American countries since 1879–84, with",1
prerogatives – such as taxation and violence – to communities. The,1
"of Arabia, a British epic about the Arab rebellion against the Turks.",1
lands shall never be sold to foreigners.,1
scribes continued to copy it long after Hammurabi died and his,1
complex emotional worlds as if they were machines is likely to,1
killing anyone who offered the slightest resistance. Most of the,1
never rests. It is in constant flux. Every event in history occurred,1
We would have a hard time swallowing the fact that scientists,1
"bake a cake from flour, oil and sugar, all of which have been sitting",1
deal our species made. Another deal was struck concerning the fate,1
hundreds of other forgotten peoples whom the Romans conquered,1
"so by forming extensive coalitions of supporters, both male and",1
"Yet, to the best of our understanding, these hierarchies are all the",1
goal or cancel the offside rule.,1
modern states call in their scientists to provide solutions in almost,1
"than our CV, to potential employers? Could an employer favour a",1
"by a terrorist, a soldier or a drug dealer.",1
the family muscled in. But if a person’s illness was too grave for the,1
complete strangers because they have all learned an identical set of,1
"recently mapped the genome of ancient mammoths, found frozen in",1
scurvy greatly contributed to British control of the world’s oceans,1
"Atman, controls the myriad gods and spirits, humankind, and the",1
"if you spend hours praying to non-existing guardian spirits, aren’t",1
"Moreover, as time went by several Buddhist sects developed",1
There is no proof that history is working for the benefit of humans,1
"Neanderthals, but it would very likely bring down the curtain on",1
the astronauts to repeat it again and again until they had memorised,1
hours by another set of machines. The cow in the middle is treated,1
"the economy, reduce taxation and government regulation to a",1
The threat of nuclear holocaust fosters pacifism; when pacifism,1
17 The Wheels of Industry,0
"survive and flourish without a board of directors, a CEO or an",1
archaeologists recognise ancient humans.,1
"accessed 10 December 2010, http://www.csrees.usda.gov/qlinks/extension.html.",0
"surmised that all these languages must share a common origin,",1
is releasing itself from the shackles of biology. Our ability to,1
exactly? Two or three is not sufficient. Twenty or thirty is plenty.,1
"contrast, humankind ascended to the top so quickly that the",1
"only do we possess an abundance of uncivilised cousins, once upon",1
had they suggested that the leader of the Front National go on,1
"back to 1,000 livres, and then collapsed completely, and the shares",1
"cousin, omega 3.6",1
"True, we still don’t have the acumen to achieve this, but there",1
"sources,",1
mentally when they are separated from their calves. Assuming that,1
emotions and desires that we cannot begin to imagine?,1
and,1
strength but from aggression. Millions of years of evolution have,1
The only thing that matters is that at present the level of serotonin,1
sceptical of such deterministic theories. This is one of the,1
kilograms have an average brain size of 200 cubic centimetres. The,1
have to consider how evolutionary success translates into individual,1
Money has an even darker side. For although money builds,1
"tried to reinvest profits in increasing their manors’ output,",1
"were demons, or the ghosts of the dead, or powerful sorcerers.",1
Australian beach was the moment that Homo sapiens climbed to the,1
